artist,title,Artist,n,URI,spotifyID
Talking+Heads,Girlfriend+Is+Better,Talking Heads,9,https://api.spotify.com/v1/search?q=%2520track%3AGirlfriend+Is+Better%2520artist%3ATalking+Heads%2520&type=track,6VyR9z26oKw6BvlwSjqvoY
Talking+Heads,Heaven,Talking Heads,6,https://api.spotify.com/v1/search?q=%2520track%3AHeaven%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,Houses+In+Motion,Talking Heads,7,https://api.spotify.com/v1/search?q=%2520track%3AHouses+In+Motion%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,I+Zimbra,Talking Heads,9,https://api.spotify.com/v1/search?q=%2520track%3AI+Zimbra%2520artist%3ATalking+Heads%2520&type=track,2zdlkG9g5Mt0alUdqn7s3D
Talking+Heads,Life+During+Wartime,Talking Heads,17,https://api.spotify.com/v1/search?q=%2520track%3ALife+During+Wartime%2520artist%3ATalking+Heads%2520&type=track,7CqleiaEqHVazV19P532X9
Talking+Heads,Love+Goes+To+Building+On+Fire,Talking Heads,7,https://api.spotify.com/v1/search?q=%2520track%3ALove+Goes+To+Building+On+Fire%2520artist%3ATalking+Heads%2520&type=track,5Ts1DYOuouQLgzTaisxWYh
Talking+Heads,Making+Flippy+Floppy,Talking Heads,7,https://api.spotify.com/v1/search?q=%2520track%3AMaking+Flippy+Floppy%2520artist%3ATalking+Heads%2520&type=track,2OsuNPRc9qt34UOatyrAlZ
Talking+Heads,Mind,Talking Heads,6,https://api.spotify.com/v1/search?q=%2520track%3AMind%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,Once+In+A+Lifetime,Talking Heads,15,https://api.spotify.com/v1/search?q=%2520track%3AOnce+In+A+Lifetime%2520artist%3ATalking+Heads%2520&type=track,38Ngied9rBORlAbLYNCl4k
Talking+Heads,Psycho+Killer,Talking Heads,21,https://api.spotify.com/v1/search?q=%2520track%3APsycho+Killer%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,Pulled+Up,Talking Heads,6,https://api.spotify.com/v1/search?q=%2520track%3APulled+Up%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,Road+To+Nowhere,Talking Heads,17,https://api.spotify.com/v1/search?q=%2520track%3ARoad+To+Nowhere%2520artist%3ATalking+Heads%2520&type=track,5gS8whHdcpbkdz0qonQZF8
Talking+Heads,Swamp,Talking Heads,7,https://api.spotify.com/v1/search?q=%2520track%3ASwamp%2520artist%3ATalking+Heads%2520&type=track,1i6N76fftMZhijOzFQ5ZtL
Talking+Heads,Take+Me+To+The+River,Talking Heads,17,https://api.spotify.com/v1/search?q=%2520track%3ATake+Me+To+The+River%2520artist%3ATalking+Heads%2520&type=track,1oV1tu8utgHQjLJsEK9sVl
Talking+Heads,The+Great+Curve,Talking Heads,13,https://api.spotify.com/v1/search?q=%2520track%3AThe+Great+Curve%2520artist%3ATalking+Heads%2520&type=track,6aBUnkXuCEQQHAlTokv9or
Talking+Heads,This+Must+Be+The+Place++Naive+Melody+,Talking Heads,15,https://api.spotify.com/v1/search?q=%2520track%3AThis+Must+Be+The+Place++Naive+Melody+%2520artist%3ATalking+Heads%2520&type=track,6aBUnkXuCEQQHAlTokv9or
Talking+Heads,Wild+Wild+Life,Talking Heads,14,https://api.spotify.com/v1/search?q=%2520track%3AWild+Wild+Life%2520artist%3ATalking+Heads%2520&type=track,5VGl1VsTtPO2gbhHrhB5Lx
Tame+Impala,+Cause+I+m+A+Man,Tame Impala,18,https://api.spotify.com/v1/search?q=%2520track%3A+Cause+I+m+A+Man%2520artist%3ATame+Impala%2520&type=track,2O99aywAVBhaPrsiJ6zbSS
Tame+Impala,Apocalypse+Dreams,Tame Impala,14,https://api.spotify.com/v1/search?q=%2520track%3AApocalypse+Dreams%2520artist%3ATame+Impala%2520&type=track,6mn0sw5UCR6DHZtuB82ft7
Tame+Impala,Borderline,Tame Impala,175,https://api.spotify.com/v1/search?q=%2520track%3ABorderline%2520artist%3ATame+Impala%2520&type=track,5hM5arv9KDbCHS0k9uqwjr
Tame+Impala,Feels+Like+We+Only+Go+Backwards,Tame Impala,13,https://api.spotify.com/v1/search?q=%2520track%3AFeels+Like+We+Only+Go+Backwards%2520artist%3ATame+Impala%2520&type=track,0LtOwyZoSNZKJWHqjzADpW
Tame+Impala,It+Might+Be+Time,Tame Impala,106,https://api.spotify.com/v1/search?q=%2520track%3AIt+Might+Be+Time%2520artist%3ATame+Impala%2520&type=track,558ubozatFQlweufvHa3Ip
Tame+Impala,Let+It+Happen,Tame Impala,23,https://api.spotify.com/v1/search?q=%2520track%3ALet+It+Happen%2520artist%3ATame+Impala%2520&type=track,2X485T9Z5Ly0xyaghN73ed
Tame+Impala,Patience,Tame Impala,200,https://api.spotify.com/v1/search?q=%2520track%3APatience%2520artist%3ATame+Impala%2520&type=track,5yezqGSOStEpRtMPdvs36o
Tame+Impala,Solitude+Is+Bliss,Tame Impala,14,https://api.spotify.com/v1/search?q=%2520track%3ASolitude+Is+Bliss%2520artist%3ATame+Impala%2520&type=track,1CHMI7ukV63zojE0koJbsO
Tame+Impala,The+Less+I+Know+The+Better,Tame Impala,24,https://api.spotify.com/v1/search?q=%2520track%3AThe+Less+I+Know+The+Better%2520artist%3ATame+Impala%2520&type=track,6K4t31amVTZDgR3sKmwUJJ
Tank+And+The+Bangas,Ants,Tank And The Bangas,189,https://api.spotify.com/v1/search?q=%2520track%3AAnts%2520artist%3ATank+And+The+Bangas%2520&type=track,0r71bOApGbwrGrl2Tn0AWw
Tapes++n+Tapes,Freak+Out,Tapes 'n Tapes,12,https://api.spotify.com/v1/search?q=%2520track%3AFreak+Out%2520artist%3ATapes++n+Tapes%2520&type=track,5KH4aWFdQskxtArLVXAOHC
Tapes++n+Tapes,Insistor,Tapes 'n Tapes,11,https://api.spotify.com/v1/search?q=%2520track%3AInsistor%2520artist%3ATapes++n+Tapes%2520&type=track,0VL70FZnkTBOgWWuidfLNL
Tash+Sultana,Salvation,Tash Sultana,16,https://api.spotify.com/v1/search?q=%2520track%3ASalvation%2520artist%3ATash+Sultana%2520&type=track,39WA71G8UXxqWUVeYSzZwb
Tears+For+Fears,Change,Tears For Fears,6,https://api.spotify.com/v1/search?q=%2520track%3AChange%2520artist%3ATears+For+Fears%2520&type=track,4RvWPyQ5RL0ao9LPZeSouE
Tears+For+Fears,Everybody+Wants+To+Rule+The+World,Tears For Fears,6,https://api.spotify.com/v1/search?q=%2520track%3AEverybody+Wants+To+Rule+The+World%2520artist%3ATears+For+Fears%2520&type=track,4RvWPyQ5RL0ao9LPZeSouE
Tears+For+Fears,Head+Over+Heels,Tears For Fears,6,https://api.spotify.com/v1/search?q=%2520track%3AHead+Over+Heels%2520artist%3ATears+For+Fears%2520&type=track,5lwQGZYF4BXOzFtXc5zk8q
Tears+For+Fears,Mad+World,Tears For Fears,6,https://api.spotify.com/v1/search?q=%2520track%3AMad+World%2520artist%3ATears+For+Fears%2520&type=track,0Qv7xi6uPSqH2k82tOkGSt
Ted+Leo+And+The+Pharmacists,Even+Heroes+Have+To+Die,Ted Leo And The Pharmacists,11,https://api.spotify.com/v1/search?q=%2520track%3AEven+Heroes+Have+To+Die%2520artist%3ATed+Leo+And+The+Pharmacists%2520&type=track,6cSQUXkttG3dbIQFx3N4SV
Ted+Leo+And+The+Pharmacists,Me+And+Mia,Ted Leo And The Pharmacists,16,https://api.spotify.com/v1/search?q=%2520track%3AMe+And+Mia%2520artist%3ATed+Leo+And+The+Pharmacists%2520&type=track,4vBO3iPTa7yH88pqdMyOhw
Teddybears,Cobrastyle,Teddybears,15,https://api.spotify.com/v1/search?q=%2520track%3ACobrastyle%2520artist%3ATeddybears%2520&type=track,45sdD9GjryujVOcRJ4YQRQ
Teenage+Fanclub,Sparky+s+Dream,Teenage Fanclub,6,https://api.spotify.com/v1/search?q=%2520track%3ASparky+s+Dream%2520artist%3ATeenage+Fanclub%2520&type=track,1tpjZwsodyFBEo6kxrxLQr
Teenage+Fanclub,Star+Sign,Teenage Fanclub,7,https://api.spotify.com/v1/search?q=%2520track%3AStar+Sign%2520artist%3ATeenage+Fanclub%2520&type=track,72TuqZybG4W29mQtL1cCq1
Teenage+Fanclub,What+You+Do+To+Me,Teenage Fanclub,6,https://api.spotify.com/v1/search?q=%2520track%3AWhat+You+Do+To+Me%2520artist%3ATeenage+Fanclub%2520&type=track,6DOJgDuUVDaJ98GQxwyLTh
Tegan+And+Sara,Back+In+Your+Head,Tegan And Sara,14,https://api.spotify.com/v1/search?q=%2520track%3ABack+In+Your+Head%2520artist%3ATegan+And+Sara%2520&type=track,2Pdo1VvYDB9FqeuNx8D1FW
Tegan+And+Sara,Closer,Tegan And Sara,6,https://api.spotify.com/v1/search?q=%2520track%3ACloser%2520artist%3ATegan+And+Sara%2520&type=track,4dTVgHZFPlaq9nPbLVVLSG
Tegan+And+Sara,I+Know+I+Know+I+Know,Tegan And Sara,7,https://api.spotify.com/v1/search?q=%2520track%3AI+Know+I+Know+I+Know%2520artist%3ATegan+And+Sara%2520&type=track,2WxVHQkKYr7qUcJBVnJt2E
Tegan+And+Sara,I+Know+I+m+Not+The+Only+One,Tegan And Sara,9,https://api.spotify.com/v1/search?q=%2520track%3AI+Know+I+m+Not+The+Only+One%2520artist%3ATegan+And+Sara%2520&type=track,7795WJLVKJoAyVoOtCWqXN
Tegan+And+Sara,I+Won+t+Be+Left,Tegan And Sara,7,https://api.spotify.com/v1/search?q=%2520track%3AI+Won+t+Be+Left%2520artist%3ATegan+And+Sara%2520&type=track,40o6g3WCInNS7uFlI9rUZy
Tegan+And+Sara,I+ll+Be+Back+Someday,Tegan And Sara,188,https://api.spotify.com/v1/search?q=%2520track%3AI+ll+Be+Back+Someday%2520artist%3ATegan+And+Sara%2520&type=track,67Qr9WN6TXQh3tF2QAFRIi
Tegan+And+Sara,Nineteen,Tegan And Sara,6,https://api.spotify.com/v1/search?q=%2520track%3ANineteen%2520artist%3ATegan+And+Sara%2520&type=track,4dTVgHZFPlaq9nPbLVVLSG
Tegan+And+Sara,Walking+With+A+Ghost,Tegan And Sara,19,https://api.spotify.com/v1/search?q=%2520track%3AWalking+With+A+Ghost%2520artist%3ATegan+And+Sara%2520&type=track,7ImkjvM1OKWhJ5HIPOHcHE
Television,Friction,Television,9,https://api.spotify.com/v1/search?q=%2520track%3AFriction%2520artist%3ATelevision%2520&type=track,7wfvl1kiZJNvhx6HNTyefX
Television,Marquee+Moon,Television,6,https://api.spotify.com/v1/search?q=%2520track%3AMarquee+Moon%2520artist%3ATelevision%2520&type=track,7Me0vOSlJfaPY7Pc4GeItd
Television,See+No+Evil,Television,19,https://api.spotify.com/v1/search?q=%2520track%3ASee+No+Evil%2520artist%3ATelevision%2520&type=track,5mDIfAdPnZRt3yuO60O005
Television,Venus,Television,8,https://api.spotify.com/v1/search?q=%2520track%3AVenus%2520artist%3ATelevision%2520&type=track,3x0iCzjgf0v9lnwvAhU9P2
Temples,Hot+Motion,Temples,99,https://api.spotify.com/v1/search?q=%2520track%3AHot+Motion%2520artist%3ATemples%2520&type=track,1IoWW6QHdIbQSJyH8Gsf9M
Temples,Shelter+Song,Temples,11,https://api.spotify.com/v1/search?q=%2520track%3AShelter+Song%2520artist%3ATemples%2520&type=track,2nDkHJPY0vpydGiiDABaS6
Temples,You+re+Either+On+Something,Temples,150,https://api.spotify.com/v1/search?q=%2520track%3AYou+re+Either+On+Something%2520artist%3ATemples%2520&type=track,46xeByspmJW3xlgaSOFHXG
The+101ers,Motor+Boys+Motor,The 101ers,6,https://api.spotify.com/v1/search?q=%2520track%3AMotor+Boys+Motor%2520artist%3AThe+101ers%2520&type=track,0i55z0YVy5BfbzjgslXLmb
The+1975,Give+Yourself+A+Try,The 1975,110,https://api.spotify.com/v1/search?q=%2520track%3AGive+Yourself+A+Try%2520artist%3AThe+1975%2520&type=track,4rmIfFUZhhi9sS5IYtpkXw
The+1975,It+s+Not+Living++If+It+s+Not+With+You+,The 1975,55,https://api.spotify.com/v1/search?q=%2520track%3AIt+s+Not+Living++If+It+s+Not+With+You+%2520artist%3AThe+1975%2520&type=track,3TgMcrV32NUKjEG2ujn9eh
The+1975,Love+It+If+We+Made+It,The 1975,132,https://api.spotify.com/v1/search?q=%2520track%3ALove+It+If+We+Made+It%2520artist%3AThe+1975%2520&type=track,6WmIyn2fx1PKQ0XDpYj4VR
The+1975,Love+Me,The 1975,15,https://api.spotify.com/v1/search?q=%2520track%3ALove+Me%2520artist%3AThe+1975%2520&type=track,5hRzAbY2AAO258hL6oqsqO
The+1975,People,The 1975,31,https://api.spotify.com/v1/search?q=%2520track%3APeople%2520artist%3AThe+1975%2520&type=track,1fDFHXcykq4iw8Gg7s5hG9
The+Afghan+Whigs,Debonair,The Afghan Whigs,11,https://api.spotify.com/v1/search?q=%2520track%3ADebonair%2520artist%3AThe+Afghan+Whigs%2520&type=track,2NGa00eaFm9aMGzn6GkE9z
The+Afghan+Whigs,Gentlemen,The Afghan Whigs,10,https://api.spotify.com/v1/search?q=%2520track%3AGentlemen%2520artist%3AThe+Afghan+Whigs%2520&type=track,4ZmjkfxPnqu62t2gcMgpoU
The+Animals,We+Gotta+Get+Out+Of+This+Place,The Animals,6,https://api.spotify.com/v1/search?q=%2520track%3AWe+Gotta+Get+Out+Of+This+Place%2520artist%3AThe+Animals%2520&type=track,5geF5xzPGHxpmk9BDBHphZ
The+Avalanches,Frontier+Psychiatrist,The Avalanches,22,https://api.spotify.com/v1/search?q=%2520track%3AFrontier+Psychiatrist%2520artist%3AThe+Avalanches%2520&type=track,3mPJHVpCvzykoxmWnYdnFq
The+Avett+Brothers,Ain+t+No+Man,The Avett Brothers,17,https://api.spotify.com/v1/search?q=%2520track%3AAin+t+No+Man%2520artist%3AThe+Avett+Brothers%2520&type=track,6XMYnm4OTEysN8blzqiCL9
The+Avett+Brothers,Another+Is+Waiting,The Avett Brothers,7,https://api.spotify.com/v1/search?q=%2520track%3AAnother+Is+Waiting%2520artist%3AThe+Avett+Brothers%2520&type=track,5dFeNkfQT1l8XdEA990jxP
The+Avett+Brothers,Bang+Bang,The Avett Brothers,57,https://api.spotify.com/v1/search?q=%2520track%3ABang+Bang%2520artist%3AThe+Avett+Brothers%2520&type=track,61YzdCCBPM5Pc7lIiD5i8C
The+Avett+Brothers,Head+Full+Of+Doubt+Road+Full+Of+Promise,The Avett Brothers,10,https://api.spotify.com/v1/search?q=%2520track%3AHead+Full+Of+Doubt+Road+Full+Of+Promise%2520artist%3AThe+Avett+Brothers%2520&type=track,7Kho44itYaCQZvZQVV2SLW
The+Avett+Brothers,High+Steppin+,The Avett Brothers,170,https://api.spotify.com/v1/search?q=%2520track%3AHigh+Steppin+%2520artist%3AThe+Avett+Brothers%2520&type=track,099L0yzX4UHJip4WwfxluS
The+Avett+Brothers,I+And+Love+And+You,The Avett Brothers,8,https://api.spotify.com/v1/search?q=%2520track%3AI+And+Love+And+You%2520artist%3AThe+Avett+Brothers%2520&type=track,7CEV9VwA8XO9wwxTXgYKvY
The+Avett+Brothers,January+Wedding,The Avett Brothers,7,https://api.spotify.com/v1/search?q=%2520track%3AJanuary+Wedding%2520artist%3AThe+Avett+Brothers%2520&type=track,4agZCOTdZDD4r33mPPDy8b
The+Avett+Brothers,Kick+Drum+Heart,The Avett Brothers,10,https://api.spotify.com/v1/search?q=%2520track%3AKick+Drum+Heart%2520artist%3AThe+Avett+Brothers%2520&type=track,0KKist1jJYO17nOqtO1sb2
The+Avett+Brothers,Laundry+Room,The Avett Brothers,8,https://api.spotify.com/v1/search?q=%2520track%3ALaundry+Room%2520artist%3AThe+Avett+Brothers%2520&type=track,78NnAw2qrlMrsedXLWLsYj
The+Avett+Brothers,Live+And+Die,The Avett Brothers,9,https://api.spotify.com/v1/search?q=%2520track%3ALive+And+Die%2520artist%3AThe+Avett+Brothers%2520&type=track,19n9s9SfnLtwPEODqk8KCT
The+Avett+Brothers,Morning+Song,The Avett Brothers,10,https://api.spotify.com/v1/search?q=%2520track%3AMorning+Song%2520artist%3AThe+Avett+Brothers%2520&type=track,5BM4OgN8Giv7Wi5K8TN02M
The+Avett+Brothers,Roses+And+Sacrifice,The Avett Brothers,121,https://api.spotify.com/v1/search?q=%2520track%3ARoses+And+Sacrifice%2520artist%3AThe+Avett+Brothers%2520&type=track,78NnAw2qrlMrsedXLWLsYj
The+Avett+Brothers,Tell+The+Truth,The Avett Brothers,110,https://api.spotify.com/v1/search?q=%2520track%3ATell+The+Truth%2520artist%3AThe+Avett+Brothers%2520&type=track,49FzWoEDUNK9gm8fvg9GNv
The+Avett+Brothers,True+Sadness,The Avett Brothers,11,https://api.spotify.com/v1/search?q=%2520track%3ATrue+Sadness%2520artist%3AThe+Avett+Brothers%2520&type=track,7huuoVBXjskB8kLgdRU9zu
The+B+52s,Dance+This+Mess+Around,The B-52s,7,https://api.spotify.com/v1/search?q=%2520track%3ADance+This+Mess+Around%2520artist%3AThe+B+52s%2520&type=track,207qLd1ovrqfYVBBDrNMUM
The+B+52s,Devil+In+My+Car,The B-52s,6,https://api.spotify.com/v1/search?q=%2520track%3ADevil+In+My+Car%2520artist%3AThe+B+52s%2520&type=track,16DzN7oEYy3d5NvUomglGr
The+B+52s,Planet+Claire,The B-52s,9,https://api.spotify.com/v1/search?q=%2520track%3APlanet+Claire%2520artist%3AThe+B+52s%2520&type=track,5aC0QmgjYGG8QYgAg06nTk
The+B+52s,Quiche+Lorraine,The B-52s,7,https://api.spotify.com/v1/search?q=%2520track%3AQuiche+Lorraine%2520artist%3AThe+B+52s%2520&type=track,2zkV839IqOgZC7LAtXAa0U
The+Bad+Man,Bonita,The Bad Man,27,https://api.spotify.com/v1/search?q=%2520track%3ABonita%2520artist%3AThe+Bad+Man%2520&type=track,62l3NSQPUxvcwwzKUmysrE
The+Bad+Man,Disco+,The Bad Man,25,https://api.spotify.com/v1/search?q=%2520track%3ADisco+%2520artist%3AThe+Bad+Man%2520&type=track,62l3NSQPUxvcwwzKUmysrE
The+Bad+Man,Nik+In+Heels,The Bad Man,8,https://api.spotify.com/v1/search?q=%2520track%3ANik+In+Heels%2520artist%3AThe+Bad+Man%2520&type=track,23mrWFz0b8VNtf63tSDiD0
The+Bad+Man,Operation+Exhaustion,The Bad Man,77,https://api.spotify.com/v1/search?q=%2520track%3AOperation+Exhaustion%2520artist%3AThe+Bad+Man%2520&type=track,3iebfHmYMs8dUcAC5qSQ8Y
The+Bad+Plus,Thrift+Store+Jewelry,The Bad Plus,50,https://api.spotify.com/v1/search?q=%2520track%3AThrift+Store+Jewelry%2520artist%3AThe+Bad+Plus%2520&type=track,0np5TLg54wvUeK0qk2d2MZ
The+Band,Life+Is+A+Carnival,The Band,6,https://api.spotify.com/v1/search?q=%2520track%3ALife+Is+A+Carnival%2520artist%3AThe+Band%2520&type=track,5gB2IrxOCX2j9bMnHKP38i
The+Band,Up+On+Cripple+Creek,The Band,8,https://api.spotify.com/v1/search?q=%2520track%3AUp+On+Cripple+Creek%2520artist%3AThe+Band%2520&type=track,7aTCCNpHJD2Jgv0LLVJb8Y
The+Bangles,A+Hazy+Shade+Of+Winter,The Bangles,10,https://api.spotify.com/v1/search?q=%2520track%3AA+Hazy+Shade+Of+Winter%2520artist%3AThe+Bangles%2520&type=track,7EmsauPLjAy9XMNELaHBZa
The+Beach+Boys,God+Only+Knows,The Beach Boys,7,https://api.spotify.com/v1/search?q=%2520track%3AGod+Only+Knows%2520artist%3AThe+Beach+Boys%2520&type=track,6iGU74CwXuT4XVepjc9Emf
The+Beach+Boys,Good+Vibrations,The Beach Boys,7,https://api.spotify.com/v1/search?q=%2520track%3AGood+Vibrations%2520artist%3AThe+Beach+Boys%2520&type=track,5t9KYe0Fhd5cW6UYT4qP8f
The+Beach+Boys,Wouldn+t+It+Be+Nice,The Beach Boys,6,https://api.spotify.com/v1/search?q=%2520track%3AWouldn+t+It+Be+Nice%2520artist%3AThe+Beach+Boys%2520&type=track,2Gy7qnDwt8Z3MNxqat4CsK
The+Beatles,Because,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3ABecause%2520artist%3AThe+Beatles%2520&type=track,4Smnlr2WoaZa4CUs0isAPU
The+Beatles,Come+Together,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3ACome+Together%2520artist%3AThe+Beatles%2520&type=track,3CEFDHJSiERlfwRujZ1CkJ
The+Beatles,Helter+Skelter,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3AHelter+Skelter%2520artist%3AThe+Beatles%2520&type=track,0Bs0hUYxz7REyIHH7tRhL2
The+Beatles,Here+Comes+The+Sun,The Beatles,9,https://api.spotify.com/v1/search?q=%2520track%3AHere+Comes+The+Sun%2520artist%3AThe+Beatles%2520&type=track,0hhzJEusz6r7f0eL1Uc8kw
The+Beatles,I+Am+The+Walrus,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3AI+Am+The+Walrus%2520artist%3AThe+Beatles%2520&type=track,6Pq9MmkDQYZiiCDpxnvrf6
The+Beatles,I+Want+You++She+s+So+Heavy+,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3AI+Want+You++She+s+So+Heavy+%2520artist%3AThe+Beatles%2520&type=track,3Z25k4ZF6QENy2d9YatsM5
The+Beatles,Norwegian+Wood,The Beatles,7,https://api.spotify.com/v1/search?q=%2520track%3ANorwegian+Wood%2520artist%3AThe+Beatles%2520&type=track,1H7gMYGykdtwZOV6s1N0by
The+Beatles,Penny+Lane,The Beatles,6,https://api.spotify.com/v1/search?q=%2520track%3APenny+Lane%2520artist%3AThe+Beatles%2520&type=track,1h04XMpzGzmAudoI6VHBgA
The+Beatles,Strawberry+Fields+Forever,The Beatles,7,https://api.spotify.com/v1/search?q=%2520track%3AStrawberry+Fields+Forever%2520artist%3AThe+Beatles%2520&type=track,3Am0IbOxmvlSXro7N5iSfZ
The+Beta+Band,Dry+The+Rain,The Beta Band,22,https://api.spotify.com/v1/search?q=%2520track%3ADry+The+Rain%2520artist%3AThe+Beta+Band%2520&type=track,7ItpUlCUwTRyiXZ0YclPQ7
The+Beths,Happy+Unhappy,The Beths,126,https://api.spotify.com/v1/search?q=%2520track%3AHappy+Unhappy%2520artist%3AThe+Beths%2520&type=track,6Uvl0u7RLTKBFovsZnlfKE
The+Beths,You+Wouldn+t+Like+Me,The Beths,88,https://api.spotify.com/v1/search?q=%2520track%3AYou+Wouldn+t+Like+Me%2520artist%3AThe+Beths%2520&type=track,1RFnubPsaLV3P4uplh10oh
The+Bird+And+The+Bee,Diamond+Dave,The Bird And The Bee,12,https://api.spotify.com/v1/search?q=%2520track%3ADiamond+Dave%2520artist%3AThe+Bird+And+The+Bee%2520&type=track,6tKky3l379dnGe7F85ztrJ
The+Black+Angels,Don+t+Play+With+Guns,The Black Angels,7,https://api.spotify.com/v1/search?q=%2520track%3ADon+t+Play+With+Guns%2520artist%3AThe+Black+Angels%2520&type=track,6wL2n8WgLwjGCXfb1pUJns
The+Black+Angels,Young+Men+Dead,The Black Angels,6,https://api.spotify.com/v1/search?q=%2520track%3AYoung+Men+Dead%2520artist%3AThe+Black+Angels%2520&type=track,3Dnr5MmVE22xUyZXqMPbQf
The+Black+Keys,Dead+And+Gone,The Black Keys,6,https://api.spotify.com/v1/search?q=%2520track%3ADead+And+Gone%2520artist%3AThe+Black+Keys%2520&type=track,7IhsLJMqdxoo7YAZjaSMru
The+Black+Keys,Eagle+Birds,The Black Keys,152,https://api.spotify.com/v1/search?q=%2520track%3AEagle+Birds%2520artist%3AThe+Black+Keys%2520&type=track,7Dd1v8u05vTL3py8d1a5ZA
The+Black+Keys,Girl+Is+On+My+Mind,The Black Keys,8,https://api.spotify.com/v1/search?q=%2520track%3AGirl+Is+On+My+Mind%2520artist%3AThe+Black+Keys%2520&type=track,4esOae7i4rqTbAu9o5Pxco
The+Black+Keys,Go,The Black Keys,162,https://api.spotify.com/v1/search?q=%2520track%3AGo%2520artist%3AThe+Black+Keys%2520&type=track,0grFc6klR3hxoHLcgCYsF4
The+Black+Keys,Gold+On+The+Ceiling,The Black Keys,11,https://api.spotify.com/v1/search?q=%2520track%3AGold+On+The+Ceiling%2520artist%3AThe+Black+Keys%2520&type=track,5lN1EH25gdiqT1SFALMAq1
The+Black+Keys,Gotta+Get+Away,The Black Keys,7,https://api.spotify.com/v1/search?q=%2520track%3AGotta+Get+Away%2520artist%3AThe+Black+Keys%2520&type=track,0zo4T5c5VV42554ySEc5J6
The+Black+Keys,Howlin++For+You,The Black Keys,9,https://api.spotify.com/v1/search?q=%2520track%3AHowlin++For+You%2520artist%3AThe+Black+Keys%2520&type=track,0grFc6klR3hxoHLcgCYsF4
The+Black+Keys,Little+Black+Submarines,The Black Keys,7,https://api.spotify.com/v1/search?q=%2520track%3ALittle+Black+Submarines%2520artist%3AThe+Black+Keys%2520&type=track,1PXsUXSM3LF2XNSkmIldPb
The+Black+Keys,Lo+Hi,The Black Keys,286,https://api.spotify.com/v1/search?q=%2520track%3ALo+Hi%2520artist%3AThe+Black+Keys%2520&type=track,25YlltWXRb9k7KbrEBRuhJ
The+Black+Keys,Lonely+Boy,The Black Keys,9,https://api.spotify.com/v1/search?q=%2520track%3ALonely+Boy%2520artist%3AThe+Black+Keys%2520&type=track,5G1sTBGbZT5o4PNRc75RKI
The+Black+Keys,Next+Girl,The Black Keys,7,https://api.spotify.com/v1/search?q=%2520track%3ANext+Girl%2520artist%3AThe+Black+Keys%2520&type=track,2UE4m8egf0aREmOi47sDOk
The+Black+Keys,Shine+A+Little+Light,The Black Keys,103,https://api.spotify.com/v1/search?q=%2520track%3AShine+A+Little+Light%2520artist%3AThe+Black+Keys%2520&type=track,365TSrFPqM66giaxJuafR3
The+Black+Keys,Sinister+Kid,The Black Keys,7,https://api.spotify.com/v1/search?q=%2520track%3ASinister+Kid%2520artist%3AThe+Black+Keys%2520&type=track,02bJ6uGeHKfNOhIc9qyA8e
The+Black+Keys,Sister,The Black Keys,7,https://api.spotify.com/v1/search?q=%2520track%3ASister%2520artist%3AThe+Black+Keys%2520&type=track,0grFc6klR3hxoHLcgCYsF4
The+Black+Keys,Strange+Times,The Black Keys,9,https://api.spotify.com/v1/search?q=%2520track%3AStrange+Times%2520artist%3AThe+Black+Keys%2520&type=track,0dpNxKXHazvWga4MN6z2rn
The+Black+Keys,The+Only+One,The Black Keys,8,https://api.spotify.com/v1/search?q=%2520track%3AThe+Only+One%2520artist%3AThe+Black+Keys%2520&type=track,3QHA3SBpz2SDEpI1HuMT0e
The+Black+Keys,Tighten+Up,The Black Keys,9,https://api.spotify.com/v1/search?q=%2520track%3ATighten+Up%2520artist%3AThe+Black+Keys%2520&type=track,2MVwrvjmcdt4MsYYLCYMt8
The+Black+Keys,Your+Touch,The Black Keys,9,https://api.spotify.com/v1/search?q=%2520track%3AYour+Touch%2520artist%3AThe+Black+Keys%2520&type=track,5lJUXSjRjevVy7I3P87wuK
The+Box+Tops,Cry+Like+A+Baby,The Box Tops,6,https://api.spotify.com/v1/search?q=%2520track%3ACry+Like+A+Baby%2520artist%3AThe+Box+Tops%2520&type=track,6e5dOtgCiKkITJxtWSuLBE
The+Box+Tops,The+Letter,The Box Tops,6,https://api.spotify.com/v1/search?q=%2520track%3AThe+Letter%2520artist%3AThe+Box+Tops%2520&type=track,6RJK553YhstRzyKA4mug09
The+Breeders,All+Nerve,The Breeders,13,https://api.spotify.com/v1/search?q=%2520track%3AAll+Nerve%2520artist%3AThe+Breeders%2520&type=track,7lH48jiojeg0vCswpNLWP3
